1461,"Senior Associate, Digital Product Management",        Capital One,"McLean, VA",,Work deeply with technologists and data scientists in building cutting edge solutions to speed up decisioning to real-time with advanced modeling techniques....
1462,Principal Statistical Programmer,        United Therapeutics,"Research Triangle Park, NC",,Able to develop and support SDTM safety data pools. Able to develop programming tools to efficiently create study specific SDTM and ADaM data sets....
1463,BidPal Research Analyst Intern,"    BidPal, Inc.","Indianapolis, IN 46240",,"Strong foundation in data gathering, analysis, and research methods. Skilled in statistical analyses and ability to interpret data and extrapolate results...."
1464,Scientific Programmer,    SESDA,"Bethesda, MD",,Data display development. The successful candidate will have at least three years experience in working with scientists to develop algorithms that ingest data...
1465,Data Architect- Polygraph,        General Dynamics Information Technology,"Herndon, VA",,"Ensures the integrity of project data, including data extraction, storage, manipulation, processing and analysis...."
1466,Data Engineer SME,        Vencore,"McLean, VA",,"Demonstrated experience performing data assessment, data engineering, modeling and analytics to enable new methodologies for end user analysts, data scientists,..."
1472,Senior Safety Data Analyst,        Genentech,"South San Francisco, CA",,"R or SAS) and handling of large data volumes and relational data bases (e.g. Comprehensive knowledge of drug safety data, including external sources like FAERS..."
1473,Data Engineer,    Pathfinder Search Group,"Chicago, IL",$50 - $70 an hour,"More specifically, you would work closely with Data Scientists and other technical experts on data engineering initiatives to:...."
1474,Biological Data Scientist (DDM),        GlaxoSmithKline,"Collegeville, PA 19426",,"Our scientists are responsible for generating testable hypotheses that drive discovery programs, extracting and analyzing decision-making data...."
1475,IT Consultant/Computational Scientist,        Washington State University,"Pullman, WA",,Experience supporting data science workflows. A broad spectrum of application domains must be supported in accordance with the university’s major research areas...
1476,Junior Research Analyst,        Blueocean Market Intelligence,"Redmond, WA",,Proven data gathering and analytical skills. Blueocean Market Intelligence is a global analytics and insights provider that helps corporations realize a 360...
1477,Data Scientist,    Taboola,"Los Angeles, CA",,"Experience in collecting data from/exposing data to various data sources and services (API, JSON, XML)...."
1478,Software Engineer - Machine Learning,    Affirm,"San Francisco, CA 94126 (Financial District area)",,"Deep understanding and experience with data engineering, data analysis, and statistical modeling, in the development of a real-time service...."
1479,Jr Quantitative Risk Analyst,        BNY Mellon,"Pittsburgh, PA",,"The incumbent ensures that model development, implementation, data input, reporting, documentation, validation and maintenance use best practices, adhere to..."
1480,Data Analysis and Proposal Writing,        WeCare TLC,"Lake Mary, FL",,"With data and *creatively*. The ideal candidate will understand how to read, modify, and judge financial data in the context of the employer’s business model;..."
1481,Data Architect,        Career Evolutions,"Phoenix, AZ","$150,000 a year","Good understanding of data governance and data security challenges; As member of the CIO Office, you will ensure that the Corporate Data Platform fulfills the..."
1487,"Data Scientist, Autopilot Maps",        Tesla Motors,"Palo Alto, CA",,Perform exploratory data analysis and data visualization. We are looking for a motivated data scientist to help us advance our maps for Autopilot and navigation...
1488,"Software Architect, Machine Learning",        Adobe,"San Jose, CA",,"Experience with big data technologies such as Hadoop, MapReduce, Hive and Hbase. Adobe is looking for a senior architect to oversee the database and code..."
1489,2017 Research Scientist,        Intel,"Hillsboro, OR 97124",,"This includes the security of personal and enterprise data in emerging cloud computing paradigms, including technologies such as OpenStack, as well as the..."
1490,Data Quality Analyst,    FIRE DEPARTMENT,"Brooklyn, NY","$78,630 - $103,332 a year",Other tasks include facilitating data sharing ability between the Data Quality unit and other units of the Department and acting as the agency s point of...
1491,Data Scientist,    BTG INC,"Jacksonville, FL",,Guiding the full life-cycle of Big Data and Advanced Analytics solutions; Come up with solutions to loosely defined business problems by leveraging pattern...
1492,Assay Data Domain Owner,        GlaxoSmithKline,"Ware, MA",,"Experience of data and industry standards across Assay data. Delivers, Manages and Leads the SME workflow to deliver data curation process including negotiation..."
1493,"Data Scientist - Predictive Analytics, Machine Learning",    Redfish Technology - High Tech Executive Recruiter...,"Redwood City, CA",,"#22762 Data Scientist - Predictive Analytics, Machine Learning. 3+years of data science and machine learning experience with at least 1.5 years in working..."
1494,Data Scientist - eBusiness,        Parker Hannifin Corporation,"Cleveland, OH 44124",,"Proficient with data wrangling, working with large data sets of varying quality, structured & un-structured to solve business problems...."
1495,Statistician/Mathematician,        Video Gaming Technologies,"Reno, NV",,The Statistician/Mathematician designs and develops pay tables and new games. This position works independently but with oversight and support from a project
1496,Support Engineer- Life Sciences Data Scientist,        Perkin Elmer,"Waltham, MA 02451",,Background in Life Sciences understanding analysis and constructs of domain specific data. Domain experience in Life Sciences/Clinical and familiar with...
1505,Data Scientist,    xometry,"Durham, NC"
1506,Data Analyst (machine learning algorithms/predictive mathematical modeling),    Pactera Technologies,"Redmond, WA"
1507,Data Scientist - Big Data & Analytics,        KPMG,"New York, NY 10154"
1508,Business Intelligence Analytics Engineer II,        Grande Cheese Company,"Fond du Lac, WI 54935"
1509,Data Scientist Intern,    Emerge Media,"Chicago, IL 60607"
1510,Lead Data Scientist,        Mitre Corporation,"Washington, DC 20024"
1511,Big Data Software/Systems Engineer,        Mitre Corporation,"McLean, VA"
1512,Machine Learning Engineer,        Cambridge Consultants Ltd,"Boston, MA"
1513,"Statistician R, SAS-AML Optimization",        Citi,"Tampa, FL 33646"
1514,Sr. Data Analyst - Machine Learning,    FiveBy,"Redmond, WA"
15569,Junior Data Scientist,        Realogy Corporate,"Emeryville, CA"
18180,Data Scientist,    Deloitte,"Arlington, VA 22209"
18182,Software Engineer (Data and Analytics),    The Advisory Board Company,"Richmond, VA"
18184,Data Scientist,    Novetta,"Crystal City, VA"
18186,Data Scientist - Big Data & Analytics,    KPMG,"New York, NY 10154"
18187,Business Intelligence Analytics Engineer II,    Grande Cheese Company,"Fond du Lac, WI 54935"
18189,Lead Data Scientist,    Mitre Corporation,"Washington, DC 20024"
